n_5m,n_1h,atr_mult,buffer,r_target,min_stop_atr,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,skipped_min_stop,ignored_in_position,pct_time_neutral_1h,h1_state_changes_per_week
3,3,2,0.1,2,0,1314,-0.3961,0.4960,27.7778,-87.9853,-87.9566,7253.2780,12.0380,-5.438,0.3550,1.0081,0.9828,26.1035,0,874,37.9262,10.2147
3,3,2,0.1,2,0.5,1314,-0.3961,0.4960,27.7778,-87.9853,-87.9566,7253.2780,12.0380,-5.438,0.3550,1.0081,0.9828,26.1035,0,874,37.9262,10.2147
3,3,2,0.1,3,0,1266,-0.3827,0.5328,25.3555,-85.8808,-85.7572,7391.4466,13.2740,-4.436,0.3591,0.9862,0.9469,26.3823,0,963,37.9262,10.2147
3,3,2,0.1,3,0.5,1266,-0.3827,0.5328,25.3555,-85.8808,-85.7572,7391.4466,13.2740,-4.436,0.3591,0.9862,0.9469,26.3823,0,963,37.9262,10.2147
3,3,3,0,1.5,0,962,-0.2700,0.5635,31.7048,-68.5586,-68.0479,6122.7622,10.0883,-3.791,0.2627,1.3924,0.7195,11.6424,0,700,36.0812,5.8691
3,3,3,0,1.5,0.5,962,-0.2700,0.5635,31.7048,-68.5586,-68.0479,6122.7622,10.0883,-3.791,0.2627,1.3924,0.7195,11.6424,0,700,36.0812,5.8691
3,3,3,0,2,0,922,-0.2778,0.5691,28.3080,-68.0267,-67.0739,5895.3742,10.6875,-3.405,0.2655,1.3757,0.6896,11.8221,0,750,36.0812,5.8691
3,3,3,0,2,0.5,922,-0.2778,0.5691,28.3080,-68.0267,-67.0739,5895.3742,10.6875,-3.405,0.2655,1.3757,0.6896,11.8221,0,750,36.0812,5.8691
3,3,3,0,3,0,885,-0.2760,0.5866,26.2147,-66.4789,-64.7987,5792.3711,11.1287,-2.875,0.2707,1.3121,0.6619,12.2034,0,801,36.0812,5.8691
3,3,3,0,3,0.5,885,-0.2760,0.5866,26.2147,-66.4789,-64.7987,5792.3711,11.1287,-2.875,0.2707,1.3121,0.6619,12.2034,0,801,36.0812,5.8691
3,3,3,0.1,1.5,0,931,-0.2647,0.5751,32.5456,-66.9614,-66.3223,5963.1770,10.2868,-3.632,0.2591,1.4281,0.6963,11.3856,0,651,36.0812,5.8691
3,3,3,0.1,1.5,0.5,931,-0.2647,0.5751,32.5456,-66.9614,-66.3223,5963.1770,10.2868,-3.632,0.2591,1.4281,0.6963,11.3856,0,651,36.0812,5.8691
3,3,3,0.1,2,0,893,-0.2771,0.5712,28.8914,-66.9417,-65.9823,5698.5488,10.9049,-3.335,0.2623,1.4066,0.6679,11.7581,0,697,36.0812,5.8691
3,3,3,0.1,2,0.5,893,-0.2771,0.5712,28.8914,-66.9417,-65.9823,5698.5488,10.9049,-3.335,0.2623,1.4066,0.6679,11.7581,0,697,36.0812,5.8691
3,3,3,0.1,3,0,858,-0.2778,0.5852,26.6900,-65.8897,-64.0774,5576.0162,11.5531,-2.854,0.2670,1.3434,0.6417,11.8881,0,742,36.0812,5.8691
3,3,3,0.1,3,0.5,858,-0.2778,0.5852,26.6900,-65.8897,-64.0774,5576.0162,11.5531,-2.854,0.2670,1.3434,0.6417,11.8881,0,742,36.0812,5.8691
3,5,1.5,0,1.5,0,1736,-0.4093,0.4518,33.3525,-93.4872,-93.4765,8035.9282,11.3098,-6.402,0.4050,0.8542,1.2984,33.6982,0,885,38.8550,9.3089
3,5,1.5,0,1.5,0.5,1736,-0.4093,0.4518,33.3525,-93.4872,-93.4765,8035.9282,11.3098,-6.402,0.4050,0.8542,1.2984,33.6982,0,885,38.8550,9.3089
3,5,1.5,0,2,0,1665,-0.4274,0.4559,28.4685,-93.5526,-93.5526,7681.1220,12.6268,-5.951,0.4094,0.8474,1.2453,34.1742,0,1008,38.8550,9.3089
3,5,1.5,0,2,0.5,1665,-0.4274,0.4559,28.4685,-93.5526,-93.5526,7681.1220,12.6268,-5.951,0.4094,0.8474,1.2453,34.1742,0,1008,38.8550,9.3089
3,5,1.5,0,3,0,1589,-0.4183,0.4816,24.7955,-92.1155,-92.1155,7592.8332,13.8724,-4.852,0.4160,0.8274,1.1885,34.9906,0,1124,38.8550,9.3089
3,5,1.5,0,3,0.5,1589,-0.4183,0.4816,24.7955,-92.1155,-92.1155,7592.8332,13.8724,-4.852,0.4160,0.8274,1.1885,34.9906,0,1124,38.8550,9.3089
3,5,1.5,0.1,1.5,0,1640,-0.3988,0.4618,33.4756,-92.2656,-92.2528,7867.8775,11.7131,-6.209,0.3950,0.8772,1.2266,32.0122,0,852,38.8550,9.3089
3,5,1.5,0.1,1.5,0.5,1640,-0.3988,0.4618,33.4756,-92.2656,-92.2528,7867.8775,11.7131,-6.209,0.3950,0.8772,1.2266,32.0122,0,852,38.8550,9.3089
3,5,1.5,0.1,2,0,1571,-0.4198,0.4637,28.5169,-92.3670,-92.3670,7482.9468,13.0413,-5.698,0.4003,0.8664,1.1750,32.7180,0,967,38.8550,9.3089
3,5,1.5,0.1,2,0.5,1571,-0.4198,0.4637,28.5169,-92.3670,-92.3670,7482.9468,13.0413,-5.698,0.4003,0.8664,1.1750,32.7180,0,967,38.8550,9.3089
3,5,1.5,0.1,3,0,1511,-0.4187,0.4782,24.6195,-91.4775,-91.4775,7297.5455,14.4287,-4.798,0.4055,0.8532,1.1301,33.4216,0,1074,38.8550,9.3089
3,5,1.5,0.1,3,0.5,1511,-0.4187,0.4782,24.6195,-91.4775,-91.4775,7297.5455,14.4287,-4.798,0.4055,0.8532,1.1301,33.4216,0,1074,38.8550,9.3089
3,5,2,0,1.5,0,1461,-0.3670,0.4900,32.8542,-88.7847,-88.7285,7829.3348,11.4983,-5.903,0.3569,0.9974,1.0927,25.5305,0,905,37.8639,8.0314
3,5,2,0,1.5,0.5,1461,-0.3670,0.4900,32.8542,-88.7847,-88.7285,7829.3348,11.4983,-5.903,0.3569,0.9974,1.0927,25.5305,0,905,37.8639,8.0314
3,5,2,0,2,0,1415,-0.3903,0.4959,28.4099,-89.6777,-89.6602,7626.0190,12.4816,-5.532,0.3596,0.9930,1.0583,25.8657,0,983,37.8639,8.0314
3,5,2,0,2,0.5,1415,-0.3903,0.4959,28.4099,-89.6777,-89.6602,7626.0190,12.4816,-5.532,0.3596,0.9930,1.0583,25.8657,0,983,37.8639,8.0314
3,5,2,0,3,0,1359,-0.3789,0.5308,25.9014,-87.9850,-87.8693,7785.7027,13.4651,-4.587,0.3655,0.9605,1.0165,26.4165,0,1068,37.8639,8.0314
3,5,2,0,3,0.5,1359,-0.3789,0.5308,25.9014,-87.9850,-87.8693,7785.7027,13.4651,-4.587,0.3655,0.9605,1.0165,26.4165,0,1068,37.8639,8.0314
3,5,2,0.1,1.5,0,1393,-0.3509,0.5091,33.1658,-86.4537,-86.4470,7731.7560,11.9022,-5.488,0.3470,1.0240,1.0419,24.4795,0,860,37.8639,8.0314
3,5,2,0.1,1.5,0.5,1393,-0.3509,0.5091,33.1658,-86.4537,-86.4470,7731.7560,11.9022,-5.488,0.3470,1.0240,1.0419,24.4795,0,860,37.8639,8.0314
3,5,2,0.1,2,0,1354,-0.3851,0.4969,28.0650,-88.4506,-88.4449,7327.9964,12.9802,-5.336,0.3503,1.0172,1.0127,24.9631,0,931,37.8639,8.0314
3,5,2,0.1,2,0.5,1354,-0.3851,0.4969,28.0650,-88.4506,-88.4449,7327.9964,12.9802,-5.336,0.3503,1.0172,1.0127,24.9631,0,931,37.8639,8.0314
3,5,2,0.1,3,0,1294,-0.3715,0.5387,25.8887,-86.2980,-86.2156,7604.2764,14.0136,-4.371,0.3556,0.9851,0.9678,25.4250,0,1023,37.8639,8.0314
3,5,2,0.1,3,0.5,1294,-0.3715,0.5387,25.8887,-86.2980,-86.2156,7604.2764,14.0136,-4.371,0.3556,0.9851,0.9678,25.4250,0,1023,37.8639,8.0314
3,5,3,0,1.5,0,960,-0.2718,0.5520,31.4583,-69.2290,-68.8264,5949.6480,10.3075,-3.869,0.2604,1.3699,0.7180,11.1458,0,696,37.0909,5.4031
3,5,3,0,1.5,0.5,960,-0.2718,0.5520,31.4583,-69.2290,-68.8264,5949.6480,10.3075,-3.869,0.2604,1.3699,0.7180,11.1458,0,696,37.0909,5.4031
3,5,3,0,2,0,918,-0.2816,0.5570,28.2135,-68.9563,-68.1282,5750.6125,10.9753,-3.475,0.2635,1.3508,0.6866,11.4379,0,748,37.0909,5.4031
3,5,3,0,2,0.5,918,-0.2816,0.5570,28.2135,-68.9563,-68.1282,5750.6125,10.9753,-3.475,0.2635,1.3508,0.6866,11.4379,0,748,37.0909,5.4031
3,5,3,0,3,0,883,-0.2801,0.5728,26.3873,-67.6159,-66.0910,5671.7162,11.5552,-2.997,0.2681,1.3036,0.6604,11.7780,0,806,37.0909,5.4031
3,5,3,0,3,0.5,883,-0.2801,0.5728,26.3873,-67.6159,-66.0910,5671.7162,11.5552,-2.997,0.2681,1.3036,0.6604,11.7780,0,806,37.0909,5.4031
3,5,3,0.1,1.5,0,928,-0.2668,0.5637,32.3276,-67.6123,-67.0980,5789.7012,10.5384,-3.723,0.2577,1.4011,0.6941,11.0991,0,648,37.0909,5.4031
3,5,3,0.1,1.5,0.5,928,-0.2668,0.5637,32.3276,-67.6123,-67.0980,5789.7012,10.5384,-3.723,0.2577,1.4011,0.6941,11.0991,0,648,37.0909,5.4031
3,5,3,0.1,2,0,891,-0.2828,0.5583,28.7318,-68.1422,-67.3921,5567.8303,11.2272,-3.457,0.2610,1.3784,0.6664,11.5600,0,693,37.0909,5.4031
3,5,3,0.1,2,0.5,891,-0.2828,0.5583,28.7318,-68.1422,-67.3921,5567.8303,11.2272,-3.457,0.2610,1.3784,0.6664,11.5600,0,693,37.0909,5.4031
3,5,3,0.1,3,0,856,-0.2856,0.5686,26.8692,-67.2545,-65.8804,5461.3404,11.9837,-3.021,0.2653,1.3306,0.6402,11.6822,0,746,37.0909,5.4031
3,5,3,0.1,3,0.5,856,-0.2856,0.5686,26.8692,-67.2545,-65.8804,5461.3404,11.9837,-3.021,0.2653,1.3306,0.6402,11.6822,0,746,37.0909,5.4031
3,8,1.5,0,1.5,0,1800,-0.4238,0.4463,33.1111,-94.1484,-94.1484,8264.5134,11.9479,-6.791,0.4195,0.8698,1.3463,35.0556,0,958,37.7766,6.0785
3,8,1.5,0,1.5,0.5,1800,-0.4238,0.4463,33.1111,-94.1484,-94.1484,8264.5134,11.9479,-6.791,0.4195,0.8698,1.3463,35.0556,0,958,37.7766,6.0785
3,8,1.5,0,2,0,1719,-0.4469,0.4482,27.6323,-94.2762,-94.2762,7909.5560,13.1353,-6.413,0.4256,0.8507,1.2857,35.7184,0,1084,37.7766,6.0785
3,8,1.5,0,2,0.5,1719,-0.4469,0.4482,27.6323,-94.2762,-94.2762,7909.5560,13.1353,-6.413,0.4256,0.8507,1.2857,35.7184,0,1084,37.7766,6.0785
3,8,1.5,0,3,0,1643,-0.4132,0.5182,24.7109,-91.4264,-91.3849,8488.6190,14.1310,-4.717,0.4324,0.8267,1.2289,36.5186,0,1185,37.7766,6.0785
3,8,1.5,0,3,0.5,1643,-0.4132,0.5182,24.7109,-91.4264,-91.3849,8488.6190,14.1310,-4.717,0.4324,0.8267,1.2289,36.5186,0,1185,37.7766,6.0785
3,8,1.5,0.1,1.5,0,1699,-0.4076,0.4616,33.3137,-92.6423,-92.6384,8202.4716,12.2904,-6.376,0.4084,0.8920,1.2708,33.6080,0,920,37.7766,6.0785
3,8,1.5,0.1,1.5,0.5,1699,-0.4076,0.4616,33.3137,-92.6423,-92.6384,8202.4716,12.2904,-6.376,0.4084,0.8920,1.2708,33.6080,0,920,37.7766,6.0785
3,8,1.5,0.1,2,0,1618,-0.4228,0.4669,28.1829,-92.3432,-92.3201,7888.2184,13.4498,-5.849,0.4142,0.8723,1.2102,34.2398,0,1046,37.7766,6.0785
3,8,1.5,0.1,2,0.5,1618,-0.4228,0.4669,28.1829,-92.3432,-92.3201,7888.2184,13.4498,-5.849,0.4142,0.8723,1.2102,34.2398,0,1046,37.7766,6.0785
3,8,1.5,0.1,3,0,1553,-0.4149,0.5104,24.5332,-90.9434,-90.7841,8107.5564,14.6806,-4.673,0.4200,0.8538,1.1616,34.8358,0,1145,37.7766,6.0785
3,8,1.5,0.1,3,0.5,1553,-0.4149,0.5104,24.5332,-90.9434,-90.7841,8107.5564,14.6806,-4.673,0.4200,0.8538,1.1616,34.8358,0,1145,37.7766,6.0785
3,8,2,0,1.5,0,1462,-0.3818,0.4764,31.6689,-89.2620,-89.2620,7609.2708,11.3092,-6.044,0.3591,1.0204,1.0935,25.8550,0,902,38.5745,5.9110
3,8,2,0,1.5,0.5,1462,-0.3818,0.4764,31.6689,-89.2620,-89.2620,7609.2708,11.3092,-6.044,0.3591,1.0204,1.0935,25.8550,0,902,38.5745,5.9110
3,8,2,0,2,0,1412,-0.3942,0.4916,27.4788,-89.2679,-89.2475,7487.9622,12.1372,-5.587,0.3631,1.0067,1.0561,26.3456,0,971,38.5745,5.9110
3,8,2,0,2,0.5,1412,-0.3942,0.4916,27.4788,-89.2679,-89.2475,7487.9622,12.1372,-5.587,0.3631,1.0067,1.0561,26.3456,0,971,38.5745,5.9110
3,8,2,0,3,0,1356,-0.3681,0.5628,25.2212,-86.2859,-86.0730,8152.2373,13.1774,-4.259,0.3699,0.9716,1.0142,26.9912,0,1060,38.5745,5.9110
3,8,2,0,3,0.5,1356,-0.3681,0.5628,25.2212,-86.2859,-86.0730,8152.2373,13.1774,-4.259,0.3699,0.9716,1.0142,26.9912,0,1060,38.5745,5.9110
3,8,2,0.1,1.5,0,1391,-0.3673,0.4921,32.2070,-87.2078,-87.2015,7472.0404,11.5451,-5.661,0.3495,1.0481,1.0404,25.0180,0,859,38.5745,5.9110
3,8,2,0.1,1.5,0.5,1391,-0.3673,0.4921,32.2070,-87.2078,-87.2015,7472.0404,11.5451,-5.661,0.3495,1.0481,1.0404,25.0180,0,859,38.5745,5.9110
3,8,2,0.1,2,0,1342,-0.3864,0.4958,27.5708,-87.9050,-87.8518,7246.3975,12.4546,-5.391,0.3538,1.0329,1.0037,25.6334,0,932,38.5745,5.9110
3,8,2,0.1,2,0.5,1342,-0.3864,0.4958,27.5708,-87.9050,-87.8518,7246.3975,12.4546,-5.391,0.3538,1.0329,1.0037,25.6334,0,932,38.5745,5.9110
3,8,2,0.1,3,0,1292,-0.3715,0.5582,25.2322,-85.8505,-85.5889,7853.1806,13.4599,-4.334,0.3601,0.9957,0.9663,26.1610,0,1013,38.5745,5.9110
3,8,2,0.1,3,0.5,1292,-0.3715,0.5582,25.2322,-85.8505,-85.5889,7853.1806,13.4599,-4.334,0.3601,0.9957,0.9663,26.1610,0,1013,38.5745,5.9110
3,8,3,0,1.5,0,938,-0.2938,0.5329,30.8102,-70.9145,-70.3719,5818.4340,10.1016,-4.131,0.2680,1.3794,0.7016,12.3667,0,674,38.0509,4.6702
3,8,3,0,1.5,0.5,938,-0.2938,0.5329,30.8102,-70.9145,-70.3719,5818.4340,10.1016,-4.131,0.2680,1.3794,0.7016,12.3667,0,674,38.0509,4.6702
3,8,3,0,2,0,903,-0.3014,0.5353,27.6855,-70.6733,-69.8417,5655.5065,10.5893,-3.765,0.2720,1.3469,0.6754,12.6246,0,712,38.0509,4.6702
3,8,3,0,2,0.5,903,-0.3014,0.5353,27.6855,-70.6733,-69.8417,5655.5065,10.5893,-3.765,0.2720,1.3469,0.6754,12.6246,0,712,38.0509,4.6702
3,8,3,0,3,0,861,-0.2926,0.5682,26.2485,-67.9497,-66.4122,5675.7673,11.2126,-3.129,0.2770,1.3030,0.6440,13.0081,0,782,38.0509,4.6702
3,8,3,0,3,0.5,861,-0.2926,0.5682,26.2485,-67.9497,-66.4122,5675.7673,11.2126,-3.129,0.2770,1.3030,0.6440,13.0081,0,782,38.0509,4.6702
3,8,3,0.1,1.5,0,905,-0.2924,0.5371,31.2707,-69.7659,-69.1168,5630.1239,10.1504,-4.056,0.2643,1.4048,0.6769,11.8232,0,620,38.0509,4.6702
3,8,3,0.1,1.5,0.5,905,-0.2924,0.5371,31.2707,-69.7659,-69.1168,5630.1239,10.1504,-4.056,0.2643,1.4048,0.6769,11.8232,0,620,38.0509,4.6702
3,8,3,0.1,2,0,873,-0.3096,0.5262,27.4914,-70.7529,-69.8433,5401.3357,10.7537,-3.829,0.2676,1.3799,0.6530,12.1420,0,656,38.0509,4.6702
3,8,3,0.1,2,0.5,873,-0.3096,0.5262,27.4914,-70.7529,-69.8433,5401.3357,10.7537,-3.829,0.2676,1.3799,0.6530,12.1420,0,656,38.0509,4.6702
3,8,3,0.1,3,0,837,-0.3069,0.5506,25.9259,-68.9844,-67.4444,5385.8703,11.4175,-3.27,0.2727,1.3346,0.6260,12.4253,0,712,38.0509,4.6702
3,8,3,0.1,3,0.5,837,-0.3069,0.5506,25.9259,-68.9844,-67.4444,5385.8703,11.4175,-3.27,0.2727,1.3346,0.6260,12.4253,0,712,38.0509,4.6702
