n_5m,n_1h,atr_mult,buffer,r_target,min_stop_atr,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,skipped_min_stop,ignored_in_position,pct_time_neutral_1h,h1_state_changes_per_week
3,3,1.5,0,1.5,0,2461,-0.4070,0.4773,30.2722,-98.7805,-98.7657,6050.6429,11.4599,-7.46,0.3192,1.2047,1.2537,22.5924,0,1253,39.0678,13.5507
3,3,1.5,0,1.5,0.5,2461,-0.4070,0.4773,30.2722,-98.7805,-98.7657,6050.6429,11.4599,-7.46,0.3192,1.2047,1.2537,22.5924,0,1253,39.0678,13.5507
3,3,1.5,0,2,0,2371,-0.4043,0.5142,26.6554,-98.5081,-98.4823,6304.3628,12.3553,-6.472,0.3224,1.1901,1.2078,23.1548,0,1388,39.0678,13.5507
3,3,1.5,0,2,0.5,2371,-0.4043,0.5142,26.6554,-98.5081,-98.4823,6304.3628,12.3553,-6.472,0.3224,1.1901,1.2078,23.1548,0,1388,39.0678,13.5507
3,3,1.5,0,3,0,2259,-0.4092,0.5235,23.8158,-98.2457,-98.2157,6250.7170,13.6451,-5.617,0.3278,1.1666,1.1508,23.9486,0,1584,39.0678,13.5507
3,3,1.5,0,3,0.5,2259,-0.4092,0.5235,23.8158,-98.2457,-98.2157,6250.7170,13.6451,-5.617,0.3278,1.1666,1.1508,23.9486,0,1584,39.0678,13.5507
3,3,1.5,0.1,1.5,0,2342,-0.4047,0.4851,30.5722,-98.4730,-98.4554,5935.3142,11.6635,-7.098,0.3117,1.2312,1.1931,21.9471,0,1169,39.0678,13.5507
3,3,1.5,0.1,1.5,0.5,2342,-0.4047,0.4851,30.5722,-98.4730,-98.4554,5935.3142,11.6635,-7.098,0.3117,1.2312,1.1931,21.9471,0,1169,39.0678,13.5507
3,3,1.5,0.1,2,0,2263,-0.4075,0.5258,26.7344,-98.3287,-98.2986,6252.8021,12.5212,-6.384,0.3148,1.2095,1.1528,22.3597,0,1295,39.0678,13.5507
3,3,1.5,0.1,2,0.5,2263,-0.4075,0.5258,26.7344,-98.3287,-98.2986,6252.8021,12.5212,-6.384,0.3148,1.2095,1.1528,22.3597,0,1295,39.0678,13.5507
3,3,1.5,0.1,3,0,2155,-0.4098,0.5344,24.0835,-97.9856,-97.9491,6216.3781,13.7978,-5.489,0.3198,1.1883,1.0978,23.0162,0,1474,39.0678,13.5507
3,3,1.5,0.1,3,0.5,2155,-0.4098,0.5344,24.0835,-97.9856,-97.9491,6216.3781,13.7978,-5.489,0.3198,1.1883,1.0978,23.0162,0,1474,39.0678,13.5507
3,3,2,0,1.5,0,2030,-0.3361,0.4988,30.7882,-95.6796,-95.6124,6101.8381,10.8256,-5.876,0.2708,1.3991,1.0341,14.7291,0,1171,38.5672,9.8670
3,3,2,0,1.5,0.5,2030,-0.3361,0.4988,30.7882,-95.6796,-95.6124,6101.8381,10.8256,-5.876,0.2708,1.3991,1.0341,14.7291,0,1171,38.5672,9.8670
3,3,2,0,2,0,1953,-0.3452,0.4946,27.2913,-95.4409,-95.3770,5827.1918,11.6186,-5.369,0.2733,1.3888,0.9949,15.1050,0,1263,38.5672,9.8670
3,3,2,0,2,0.5,1953,-0.3452,0.4946,27.2913,-95.4409,-95.3770,5827.1918,11.6186,-5.369,0.2733,1.3888,0.9949,15.1050,0,1263,38.5672,9.8670
3,3,2,0,3,0,1862,-0.3389,0.5302,25.0806,-94.3204,-94.2462,6180.6541,12.5396,-4.53,0.2770,1.3591,0.9485,15.4672,0,1413,38.5672,9.8670
3,3,2,0,3,0.5,1862,-0.3389,0.5302,25.0806,-94.3204,-94.2462,6180.6541,12.5396,-4.53,0.2770,1.3591,0.9485,15.4672,0,1413,38.5672,9.8670
3,3,2,0.1,1.5,0,1936,-0.3352,0.5061,31.0434,-94.9737,-94.8983,5915.6916,10.9800,-5.74,0.2622,1.4343,0.9862,13.6364,0,1085,38.5672,9.8670
3,3,2,0.1,1.5,0.5,1936,-0.3352,0.5061,31.0434,-94.9737,-94.8983,5915.6916,10.9800,-5.74,0.2622,1.4343,0.9862,13.6364,0,1085,38.5672,9.8670
3,3,2,0.1,2,0,1866,-0.3371,0.5145,27.8135,-94.4569,-94.3792,5832.7557,11.7371,-5.124,0.2660,1.4134,0.9506,14.0407,0,1173,38.5672,9.8670
3,3,2,0.1,2,0.5,1866,-0.3371,0.5145,27.8135,-94.4569,-94.3792,5832.7557,11.7371,-5.124,0.2660,1.4134,0.9506,14.0407,0,1173,38.5672,9.8670
3,3,2,0.1,3,0,1771,-0.3309,0.5378,25.5788,-93.0931,-93.0028,6006.0750,12.6268,-4.281,0.2697,1.3789,0.9022,14.3422,0,1330,38.5672,9.8670
3,3,2,0.1,3,0.5,1771,-0.3309,0.5378,25.5788,-93.0931,-93.0028,6006.0750,12.6268,-4.281,0.2697,1.3789,0.9022,14.3422,0,1330,38.5672,9.8670
3,3,3,0,1.5,0,1219,-0.2093,0.6124,32.5677,-71.1722,-71.0278,5289.6180,11.2011,-3.179,0.1833,2.1067,0.6210,5.9885,0,1005,38.6966,5.2491
