n_5m,n_1h,atr_mult,buffer,r_target,min_stop_atr,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,skipped_min_stop,ignored_in_position,pct_time_neutral_1h,h1_state_changes_per_week
2,8,2,0.1,3,0,1427,-0.6336,0.3830,20.7428,-95.2519,-95.1068,7287.7249,12.1466,-7.414,0.5302,0.6800,1.0673,48.4933,0,1306,40.2107,5.8639
2,8,2,0.1,3,0.5,1427,-0.6336,0.3830,20.7428,-95.2519,-95.1068,7287.7249,12.1466,-7.414,0.5302,0.6800,1.0673,48.4933,0,1306,40.2107,5.8639
2,8,3,0,1.5,0,982,-0.4590,0.3881,26.7821,-81.1978,-80.9942,6157.8933,9.2575,-6.144,0.3980,1.0044,0.7345,27.3931,0,863,41.7503,4.6649
2,8,3,0,1.5,0.5,982,-0.4590,0.3881,26.7821,-81.1978,-80.9942,6157.8933,9.2575,-6.144,0.3980,1.0044,0.7345,27.3931,0,863,41.7503,4.6649
2,8,3,0,2,0,943,-0.4848,0.3853,23.4358,-81.8451,-81.5102,6011.8728,9.8450,-5.96,0.4052,0.9824,0.7053,28.2078,0,921,41.7503,4.6649
2,8,3,0,2,0.5,943,-0.4848,0.3853,23.4358,-81.8451,-81.5102,6011.8728,9.8450,-5.96,0.4052,0.9824,0.7053,28.2078,0,921,41.7503,4.6649
2,8,3,0,3,0,912,-0.4892,0.3975,21.4912,-81.3571,-80.7440,5992.6610,10.3730,-5.466,0.4131,0.9481,0.6821,28.9474,0,965,41.7503,4.6649
2,8,3,0,3,0.5,912,-0.4892,0.3975,21.4912,-81.3571,-80.7440,5992.6610,10.3730,-5.466,0.4131,0.9481,0.6821,28.9474,0,965,41.7503,4.6649
2,8,3,0.1,1.5,0,931,-0.4549,0.4023,26.8528,-79.2860,-78.9627,6070.3804,9.2427,-5.864,0.3920,1.0213,0.6963,27.0677,0,792,41.7503,4.6649
2,8,3,0.1,1.5,0.5,931,-0.4549,0.4023,26.8528,-79.2860,-78.9627,6070.3804,9.2427,-5.864,0.3920,1.0213,0.6963,27.0677,0,792,41.7503,4.6649
2,8,3,0.1,2,0,897,-0.4858,0.3936,23.2999,-80.4732,-80.0169,5889.1181,9.8281,-5.768,0.4002,1.0003,0.6709,27.9822,0,839,41.7503,4.6649
2,8,3,0.1,2,0.5,897,-0.4858,0.3936,23.2999,-80.4732,-80.0169,5889.1181,9.8281,-5.768,0.4002,1.0003,0.6709,27.9822,0,839,41.7503,4.6649
2,8,3,0.1,3,0,866,-0.4960,0.3936,21.5935,-80.3913,-79.6735,5788.7653,10.2945,-5.368,0.4091,0.9616,0.6477,28.8684,0,881,41.7503,4.6649
2,8,3,0.1,3,0.5,866,-0.4960,0.3936,21.5935,-80.3913,-79.6735,5788.7653,10.2945,-5.368,0.4091,0.9616,0.6477,28.8684,0,881,41.7503,4.6649
3,3,1.5,0,1.5,0,1765,-0.5711,0.4192,30.5382,-95.9208,-95.8755,9035.1250,11.8443,-8.861,0.5659,0.6463,1.3201,50.5382,0,1027,38.0290,12.9948
3,3,1.5,0,1.5,0.5,1765,-0.5711,0.4192,30.5382,-95.9208,-95.8755,9035.1250,11.8443,-8.861,0.5659,0.6463,1.3201,50.5382,0,1027,38.0290,12.9948
3,3,1.5,0,2,0,1710,-0.5842,0.4435,26.1404,-95.8091,-95.7394,8981.1788,12.7330,-8.103,0.5717,0.6356,1.2790,51.6374,0,1120,38.0290,12.9948
3,3,1.5,0,2,0.5,1710,-0.5842,0.4435,26.1404,-95.8091,-95.7394,8981.1788,12.7330,-8.103,0.5717,0.6356,1.2790,51.6374,0,1120,38.0290,12.9948
3,3,1.5,0,3,0,1625,-0.6058,0.4612,22.5231,-95.3534,-95.3065,8982.3951,14.0536,-7.204,0.5839,0.6205,1.2154,52.8615,0,1275,38.0290,12.9948
3,3,1.5,0,3,0.5,1625,-0.6058,0.4612,22.5231,-95.3534,-95.3065,8982.3951,14.0536,-7.204,0.5839,0.6205,1.2154,52.8615,0,1275,38.0290,12.9948
3,3,1.5,0.1,1.5,0,1694,-0.5611,0.4209,30.8737,-95.2868,-95.2363,8684.2339,12.1211,-8.478,0.5499,0.6600,1.2670,49.2326,0,961,38.0290,12.9948
3,3,1.5,0.1,1.5,0.5,1694,-0.5611,0.4209,30.8737,-95.2868,-95.2363,8684.2339,12.1211,-8.478,0.5499,0.6600,1.2670,49.2326,0,961,38.0290,12.9948
3,3,1.5,0.1,2,0,1638,-0.5713,0.4549,26.2515,-95.0574,-94.9767,8838.3489,13.2267,-7.737,0.5557,0.6496,1.2251,50.2442,0,1070,38.0290,12.9948
3,3,1.5,0.1,2,0.5,1638,-0.5713,0.4549,26.2515,-95.0574,-94.9767,8838.3489,13.2267,-7.737,0.5557,0.6496,1.2251,50.2442,0,1070,38.0290,12.9948
3,3,1.5,0.1,3,0,1552,-0.5916,0.4556,22.3582,-94.5245,-94.4744,8474.8437,14.4975,-6.762,0.5684,0.6327,1.1608,51.4175,0,1215,38.0290,12.9948
3,3,1.5,0.1,3,0.5,1552,-0.5916,0.4556,22.3582,-94.5245,-94.4744,8474.8437,14.4975,-6.762,0.5684,0.6327,1.1608,51.4175,0,1215,38.0290,12.9948
3,3,2,0,1.5,0,1474,-0.5212,0.4278,29.8507,-93.5657,-93.3773,8199.0349,11.5012,-8.086,0.4857,0.7276,1.1025,43.3514,0,980,37.5242,9.9948
3,3,2,0,1.5,0.5,1474,-0.5212,0.4278,29.8507,-93.5657,-93.3773,8199.0349,11.5012,-8.086,0.4857,0.7276,1.1025,43.3514,0,980,37.5242,9.9948
